customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_band
CUST-14013,54,50-64,Male,Associate,Employed,Single,Tier 1,Management/Executive,2022-06-11,3.56,Upper-Middle ($6k-$10k)
CUST-14014,73,65+,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2019-02-11,6.89,Upper-Middle ($6k-$10k)
CUST-14015,43,35-49,Non-Binary,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2019-08-26,6.35,Upper-Middle ($6k-$10k)
CUST-14016,48,35-49,Male,High School,Employed,Married,Tier 3,Education,2024-03-10,1.81,Low (<$2.5k)
CUST-14017,73,65+,Female,Bachelor'S,Employed,Single,Tier 1,Healthcare,2024-01-06,1.98,Upper-Middle ($6k-$10k)
CUST-14018,68,65+,Male,High School,Employed,Single,Tier 2,Education,2024-06-19,1.53,Upper-Middle ($6k-$10k)
CUST-14019,49,35-49,Female,High School,Employed,Divorced,Tier 2,Education,2020-08-03,5.41,Middle ($2.5k-$6k)
CUST-14020,67,65+,Male,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2021-10-04,4.24,Upper-Middle ($6k-$10k)
CUST-14021,58,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2024-08-14,1.38,Upper-Middle ($6k-$10k)
CUST-14022,19,18-24,Non-Binary,Bachelor'S,Employed,Married,Tier 3,Finance/Banking,2020-11-24,5.1,Middle ($2.5k-$6k)
CUST-14023,42,35-49,Male,Associate,Employed,Single,Tier 1,Software/Tech,2019-05-01,6.67,Middle ($2.5k-$6k)
CUST-14024,69,65+,Female,Master'S,Retired,Married,Tier 2,Retired,2020-01-13,5.97,Upper-Middle ($6k-$10k)
CUST-14025,61,50-64,Female,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2023-03-18,2.79,Upper-Middle ($6k-$10k)
CUST-14026,19,18-24,Female,Master'S,Employed,Married,Tier 1,Education,2023-10-10,2.23,Middle ($2.5k-$6k)
CUST-14027,59,50-64,Female,Bachelor'S,Self-Employed,Married,Tier 2,Trades/Manufacturing,2019-08-03,6.41,High (>$10k)
CUST-14028,18,18-24,Female,Bachelor'S,Employed,Single,Tier 2,Other,2019-04-15,6.71,Middle ($2.5k-$6k)
CUST-14029,53,50-64,Male,High School,Employed,Married,Tier 2,Software/Tech,2019-01-25,6.93,Upper-Middle ($6k-$10k)
CUST-14030,74,65+,Female,Bachelor'S,Self-Employed,Single,Tier 3,Trades/Manufacturing,2018-04-10,7.73,High (>$10k)
CUST-14031,29,25-34,Female,Bachelor'S,Self-Employed,Single,Tier 1,Finance/Banking,2019-04-13,6.72,Upper-Middle ($6k-$10k)
CUST-14032,26,25-34,Male,Associate,Self-Employed,Married,Tier 1,Healthcare,2024-11-05,1.15,Middle ($2.5k-$6k)
CUST-14033,53,50-64,Male,Bachelor'S,Self-Employed,Widowed,Tier 3,Education,2023-04-16,2.71,Middle ($2.5k-$6k)
CUST-14034,58,50-64,Female,Bachelor'S,Employed,Divorced,Tier 2,Retail/Hospitality,2024-06-20,1.53,Upper-Middle ($6k-$10k)
CUST-14035,45,35-49,Non-Binary,Bachelor'S,Employed,Married,Tier 3,Healthcare,2018-05-06,7.66,Middle ($2.5k-$6k)
CUST-14036,55,50-64,Female,Associate,Employed,Divorced,Tier 1,Software/Tech,2020-12-01,5.08,Upper-Middle ($6k-$10k)
CUST-14037,50,50-64,Female,High School,Employed,Married,Tier 1,Finance/Banking,2019-11-14,6.13,Middle ($2.5k-$6k)
CUST-14038,59,50-64,Male,High School,Unemployed,Single,Tier 2,Unemployed,2019-09-24,6.27,Low (<$2.5k)
CUST-14039,63,50-64,Female,Bachelor'S,Employed,Divorced,Tier 1,Trades/Manufacturing,2021-05-21,4.61,Upper-Middle ($6k-$10k)
CUST-14040,39,35-49,Female,Associate,Unemployed,Single,Tier 2,Unemployed,2023-11-14,2.13,Low (<$2.5k)
CUST-14041,42,35-49,Male,High School,Employed,Widowed,Tier 2,Software/Tech,2018-10-12,7.22,Middle ($2.5k-$6k)
CUST-14042,35,35-49,Male,Doctorate,Employed,Married,Tier 1,Management/Executive,2021-04-13,4.72,High (>$10k)
CUST-14043,23,18-24,Male,High School,Self-Employed,Married,Tier 1,Healthcare,2018-08-13,7.38,Middle ($2.5k-$6k)
CUST-14044,35,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2018-09-10,7.31,Upper-Middle ($6k-$10k)
CUST-14045,69,65+,Male,Master'S,Retired,Single,Tier 1,Retired,2018-10-28,7.18,Upper-Middle ($6k-$10k)
CUST-14046,33,25-34,Male,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2020-09-12,5.3,Upper-Middle ($6k-$10k)
CUST-14047,32,25-34,Male,Bachelor'S,Unemployed,Single,Tier 2,Unemployed,2021-05-09,4.65,Low (<$2.5k)
CUST-14048,65,65+,Male,Doctorate,Retired,Single,Tier 1,Retired,2023-01-27,2.93,High (>$10k)
CUST-14049,25,25-34,Male,Master'S,Employed,Single,Tier 2,Trades/Manufacturing,2019-02-08,6.89,Middle ($2.5k-$6k)
CUST-14050,30,25-34,Female,Bachelor'S,Employed,Married,Tier 1,Other,2021-08-21,4.36,Middle ($2.5k-$6k)
CUST-14051,72,65+,Male,Associate,Employed,Married,Tier 1,Retail/Hospitality,2024-05-19,1.62,Middle ($2.5k-$6k)
CUST-14052,60,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2019-12-06,6.07,High (>$10k)
CUST-14053,74,65+,Female,Master'S,Retired,Single,Tier 1,Retired,2021-11-04,4.16,Upper-Middle ($6k-$10k)
CUST-14054,24,18-24,Female,Master'S,Employed,Married,Tier 2,Finance/Banking,2018-11-03,7.16,Upper-Middle ($6k-$10k)
CUST-14055,34,25-34,Female,Master'S,Employed,Single,Tier 3,Healthcare,2022-06-08,3.56,Upper-Middle ($6k-$10k)
CUST-14056,67,65+,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2019-11-15,6.13,Middle ($2.5k-$6k)
CUST-14057,49,35-49,Male,Bachelor'S,Employed,Married,Tier 3,Management/Executive,2021-11-06,4.15,High (>$10k)
CUST-14058,39,35-49,Male,Associate,Employed,Married,Tier 1,Management/Executive,2020-04-25,5.68,Upper-Middle ($6k-$10k)
CUST-14059,72,65+,Non-Binary,High School,Retired,Married,Tier 2,Retired,2023-10-25,2.18,Middle ($2.5k-$6k)
CUST-14060,68,65+,Male,Bachelor'S,Retired,Married,Tier 1,Retired,2019-10-09,6.23,Middle ($2.5k-$6k)
CUST-14061,74,65+,Female,Associate,Retired,Married,Tier 3,Retired,2021-02-28,4.84,Middle ($2.5k-$6k)
CUST-14062,30,25-34,Female,Associate,Self-Employed,Single,Tier 1,Trades/Manufacturing,2021-10-14,4.21,Middle ($2.5k-$6k)
CUST-14063,64,50-64,Female,Master'S,Self-Employed,Single,Tier 2,Education,2024-04-20,1.7,High (>$10k)
CUST-14064,40,35-49,Female,High School,Employed,Single,Tier 1,Education,2019-04-09,6.73,Middle ($2.5k-$6k)
CUST-14065,71,65+,Female,Master'S,Employed,Widowed,Tier 1,Other,2021-07-04,4.49,Upper-Middle ($6k-$10k)
CUST-14066,46,35-49,Male,High School,Employed,Single,Tier 2,Trades/Manufacturing,2020-07-28,5.43,Middle ($2.5k-$6k)
CUST-14067,39,35-49,Female,Master'S,Employed,Married,Tier 1,Trades/Manufacturing,2019-06-07,6.57,High (>$10k)
CUST-14068,18,18-24,Male,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2023-04-05,2.74,Middle ($2.5k-$6k)
CUST-14069,46,35-49,Female,High School,Self-Employed,Married,Tier 3,Finance/Banking,2021-03-19,4.79,Upper-Middle ($6k-$10k)
CUST-14070,65,65+,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2019-03-03,6.83,Upper-Middle ($6k-$10k)
CUST-14071,22,18-24,Male,Master'S,Employed,Married,Tier 3,Trades/Manufacturing,2019-06-18,6.54,Middle ($2.5k-$6k)
CUST-14072,75,65+,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2021-02-06,4.9,Upper-Middle ($6k-$10k)
CUST-14073,52,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Education,2018-11-02,7.16,Upper-Middle ($6k-$10k)
CUST-14074,72,65+,Female,Doctorate,Retired,Single,Tier 1,Retired,2024-04-04,1.74,Upper-Middle ($6k-$10k)
CUST-14075,27,25-34,Female,High School,Employed,Married,Tier 1,Software/Tech,2020-01-06,5.98,Middle ($2.5k-$6k)
CUST-14076,36,35-49,Female,Master'S,Employed,Married,Tier 1,Finance/Banking,2024-08-22,1.36,High (>$10k)
CUST-14077,54,50-64,Male,Associate,Employed,Married,Tier 2,Other,2022-04-14,3.72,Middle ($2.5k-$6k)
CUST-14078,24,18-24,Male,Bachelor'S,Self-Employed,Divorced,Tier 1,Finance/Banking,2019-01-24,6.93,Upper-Middle ($6k-$10k)
CUST-14079,63,50-64,Female,Associate,Employed,Married,Tier 1,Software/Tech,2024-08-08,1.4,Middle ($2.5k-$6k)
CUST-14080,52,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Other,2021-12-13,4.05,Middle ($2.5k-$6k)
CUST-14081,62,50-64,Male,High School,Self-Employed,Divorced,Tier 2,Software/Tech,2020-02-14,5.88,Middle ($2.5k-$6k)
CUST-14082,30,25-34,Male,Associate,Employed,Single,Tier 2,Other,2024-08-31,1.33,Middle ($2.5k-$6k)
CUST-14083,27,25-34,Male,Bachelor'S,Employed,Single,Tier 2,Education,2024-11-22,1.11,Middle ($2.5k-$6k)
CUST-14084,19,18-24,Non-Binary,Bachelor'S,Student,Single,Tier 2,Student,2018-01-31,7.92,Low (<$2.5k)
CUST-14085,23,18-24,Male,Bachelor'S,Self-Employed,Married,Tier 1,Software/Tech,2024-08-31,1.33,Upper-Middle ($6k-$10k)
CUST-14086,25,25-34,Male,Bachelor'S,Employed,Divorced,Tier 3,Software/Tech,2021-07-20,4.45,Upper-Middle ($6k-$10k)
CUST-14087,53,50-64,Female,Associate,Employed,Married,Tier 3,Finance/Banking,2018-03-20,7.78,High (>$10k)
CUST-14088,42,35-49,Male,Master'S,Employed,Married,Tier 1,Software/Tech,2021-06-30,4.5,Upper-Middle ($6k-$10k)
CUST-14089,61,50-64,Female,Associate,Employed,Married,Tier 1,Software/Tech,2019-05-01,6.67,Upper-Middle ($6k-$10k)
CUST-14090,64,50-64,Male,High School,Unemployed,Married,Tier 3,Unemployed,2021-10-10,4.22,Low (<$2.5k)
CUST-14091,57,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2023-02-15,2.87,Middle ($2.5k-$6k)
CUST-14092,24,18-24,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2018-04-15,7.71,Middle ($2.5k-$6k)
CUST-14093,63,50-64,Female,High School,Employed,Married,Tier 2,Software/Tech,2019-08-29,6.34,Middle ($2.5k-$6k)
CUST-14094,40,35-49,Male,Associate,Employed,Single,Tier 2,Software/Tech,2018-04-09,7.73,Middle ($2.5k-$6k)
CUST-14095,36,35-49,Female,Master'S,Employed,Married,Tier 1,Management/Executive,2022-11-15,3.13,Middle ($2.5k-$6k)
CUST-14096,63,50-64,Male,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2023-02-14,2.88,Low (<$2.5k)
CUST-14097,39,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Education,2018-06-19,7.53,Upper-Middle ($6k-$10k)
CUST-14098,30,25-34,Male,Master'S,Employed,Single,Tier 3,Retail/Hospitality,2020-03-05,5.82,Middle ($2.5k-$6k)
CUST-14099,38,35-49,Non-Binary,High School,Unemployed,Single,Tier 1,Unemployed,2021-06-29,4.51,Low (<$2.5k)
CUST-14100,18,18-24,Female,Bachelor'S,Student,Married,Tier 3,Student,2023-10-18,2.2,Low (<$2.5k)
CUST-14101,36,35-49,Male,Associate,Employed,Single,Tier 1,Trades/Manufacturing,2021-05-01,4.67,Middle ($2.5k-$6k)
CUST-14102,50,50-64,Male,High School,Employed,Married,Tier 1,Retail/Hospitality,2019-05-31,6.59,Middle ($2.5k-$6k)
CUST-14103,21,18-24,Female,High School,Student,Divorced,Tier 2,Student,2018-05-19,7.62,Low (<$2.5k)
CUST-14104,59,50-64,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2024-02-12,1.88,Upper-Middle ($6k-$10k)
CUST-14105,20,18-24,Male,High School,Employed,Single,Tier 1,Management/Executive,2023-12-29,2.01,Middle ($2.5k-$6k)
CUST-14106,44,35-49,Male,Bachelor'S,Self-Employed,Divorced,Tier 3,Retail/Hospitality,2020-02-17,5.87,Upper-Middle ($6k-$10k)
CUST-14107,69,65+,Female,Doctorate,Retired,Single,Tier 3,Retired,2019-04-13,6.72,High (>$10k)
CUST-14108,58,50-64,Female,Bachelor'S,Self-Employed,Widowed,Tier 1,Management/Executive,2022-06-11,3.56,Upper-Middle ($6k-$10k)
CUST-14109,52,50-64,Male,Associate,Employed,Married,Tier 2,Other,2019-09-09,6.31,Middle ($2.5k-$6k)
CUST-14110,45,35-49,Female,High School,Employed,Married,Tier 2,Retail/Hospitality,2023-11-25,2.1,Middle ($2.5k-$6k)
CUST-14111,23,18-24,Female,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2018-04-09,7.73,Upper-Middle ($6k-$10k)
CUST-14112,23,18-24,Male,Associate,Employed,Single,Tier 2,Trades/Manufacturing,2021-04-10,4.73,Middle ($2.5k-$6k)
CUST-14113,72,65+,Female,Doctorate,Retired,Single,Tier 1,Retired,2020-04-09,5.73,Upper-Middle ($6k-$10k)
CUST-14114,74,65+,Female,Doctorate,Employed,Married,Tier 2,Education,2020-04-26,5.68,High (>$10k)
CUST-14115,61,50-64,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2022-08-15,3.38,Upper-Middle ($6k-$10k)
CUST-14116,40,35-49,Male,High School,Employed,Widowed,Tier 2,Finance/Banking,2024-11-01,1.16,Middle ($2.5k-$6k)
CUST-14117,50,50-64,Non-Binary,Master'S,Employed,Married,Tier 3,Finance/Banking,2022-04-26,3.68,High (>$10k)
CUST-14118,33,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2020-02-04,5.91,Middle ($2.5k-$6k)
CUST-14119,41,35-49,Female,Bachelor'S,Self-Employed,Single,Tier 3,Software/Tech,2022-02-19,3.86,Upper-Middle ($6k-$10k)
CUST-14120,22,18-24,Female,Associate,Employed,Married,Tier 2,Software/Tech,2018-01-01,8.0,Middle ($2.5k-$6k)
CUST-14121,58,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2018-01-21,7.94,Upper-Middle ($6k-$10k)
CUST-14122,59,50-64,Female,Master'S,Employed,Married,Tier 1,Software/Tech,2024-09-05,1.32,High (>$10k)
CUST-14123,30,25-34,Female,High School,Employed,Married,Tier 2,Software/Tech,2021-08-18,4.37,Middle ($2.5k-$6k)
CUST-14124,64,50-64,Male,Master'S,Employed,Married,Tier 2,Education,2018-05-20,7.62,High (>$10k)
CUST-14125,29,25-34,Male,High School,Employed,Single,Tier 3,Education,2021-11-30,4.08,Middle ($2.5k-$6k)
CUST-14126,22,18-24,Male,Master'S,Employed,Married,Tier 2,Finance/Banking,2018-07-25,7.44,Upper-Middle ($6k-$10k)
CUST-14127,54,50-64,Female,Bachelor'S,Employed,Married,Tier 3,Management/Executive,2019-10-30,6.17,Upper-Middle ($6k-$10k)
CUST-14128,48,35-49,Female,High School,Employed,Married,Tier 1,Software/Tech,2018-07-19,7.45,Middle ($2.5k-$6k)
CUST-14129,45,35-49,Female,High School,Employed,Married,Tier 3,Finance/Banking,2021-12-18,4.04,Middle ($2.5k-$6k)
CUST-14130,45,35-49,Male,Bachelor'S,Employed,Married,Tier 2,Education,2021-01-29,4.92,Upper-Middle ($6k-$10k)
CUST-14131,47,35-49,Female,High School,Employed,Married,Tier 1,Software/Tech,2019-12-30,6.0,Middle ($2.5k-$6k)
CUST-14132,35,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2024-07-18,1.45,Middle ($2.5k-$6k)
CUST-14133,61,50-64,Male,Associate,Employed,Married,Tier 3,Software/Tech,2023-01-26,2.93,Upper-Middle ($6k-$10k)
CUST-14134,44,35-49,Male,High School,Employed,Married,Tier 3,Management/Executive,2018-08-17,7.37,Middle ($2.5k-$6k)
CUST-14135,52,50-64,Male,Bachelor'S,Self-Employed,Married,Tier 1,Healthcare,2023-09-20,2.28,Upper-Middle ($6k-$10k)
CUST-14136,43,35-49,Female,Bachelor'S,Employed,Married,Tier 1,Education,2019-12-21,6.03,Middle ($2.5k-$6k)
CUST-14137,74,65+,Female,Bachelor'S,Employed,Divorced,Tier 3,Software/Tech,2022-01-15,3.96,Middle ($2.5k-$6k)
CUST-14138,56,50-64,Non-Binary,Bachelor'S,Self-Employed,Married,Tier 1,Trades/Manufacturing,2022-02-18,3.87,Upper-Middle ($6k-$10k)
CUST-14139,66,65+,Male,Bachelor'S,Retired,Widowed,Tier 3,Retired,2024-08-09,1.39,Upper-Middle ($6k-$10k)
CUST-14140,68,65+,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2024-12-15,1.04,Upper-Middle ($6k-$10k)
CUST-14141,35,35-49,Female,High School,Employed,Single,Tier 1,Healthcare,2022-03-01,3.84,Upper-Middle ($6k-$10k)
CUST-14142,50,50-64,Male,High School,Employed,Single,Tier 1,Healthcare,2024-03-19,1.79,Middle ($2.5k-$6k)
CUST-14143,42,35-49,Male,High School,Employed,Married,Tier 3,Trades/Manufacturing,2020-12-04,5.07,Middle ($2.5k-$6k)
CUST-14144,73,65+,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2023-03-28,2.76,Middle ($2.5k-$6k)
CUST-14145,48,35-49,Female,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2019-05-26,6.6,Middle ($2.5k-$6k)
CUST-14146,54,50-64,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2018-03-16,7.79,High (>$10k)
CUST-14147,19,18-24,Male,Bachelor'S,Employed,Single,Tier 3,Management/Executive,2024-11-13,1.13,Middle ($2.5k-$6k)
CUST-14148,50,50-64,Female,Associate,Employed,Single,Tier 3,Education,2019-09-23,6.27,Middle ($2.5k-$6k)
CUST-14149,56,50-64,Non-Binary,Bachelor'S,Employed,Divorced,Tier 2,Other,2022-09-04,3.32,Middle ($2.5k-$6k)
CUST-14150,60,50-64,Female,High School,Employed,Divorced,Tier 3,Software/Tech,2020-05-05,5.66,Middle ($2.5k-$6k)
CUST-14151,60,50-64,Male,Bachelor'S,Self-Employed,Married,Tier 1,Software/Tech,2021-09-17,4.29,Upper-Middle ($6k-$10k)
CUST-14152,49,35-49,Male,Bachelor'S,Self-Employed,Single,Tier 2,Software/Tech,2021-07-24,4.44,Middle ($2.5k-$6k)
CUST-14153,35,35-49,Male,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2021-04-12,4.72,Middle ($2.5k-$6k)
CUST-14154,34,25-34,Female,Master'S,Employed,Single,Tier 2,Trades/Manufacturing,2019-12-14,6.05,Upper-Middle ($6k-$10k)
CUST-14155,51,50-64,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2020-12-21,5.03,High (>$10k)
CUST-14156,56,50-64,Female,Master'S,Employed,Single,Tier 2,Software/Tech,2020-01-04,5.99,High (>$10k)
CUST-14157,24,18-24,Male,Associate,Employed,Widowed,Tier 2,Healthcare,2021-07-19,4.45,Middle ($2.5k-$6k)
CUST-14158,59,50-64,Female,Associate,Employed,Divorced,Tier 1,Management/Executive,2018-02-23,7.85,Upper-Middle ($6k-$10k)
CUST-14159,71,65+,Female,Master'S,Retired,Single,Tier 1,Retired,2020-05-29,5.59,High (>$10k)
CUST-14160,70,65+,Non-Binary,Master'S,Unemployed,Single,Tier 1,Unemployed,2024-09-06,1.32,Middle ($2.5k-$6k)
CUST-14161,52,50-64,Female,Bachelor'S,Self-Employed,Single,Tier 3,Software/Tech,2022-09-13,3.3,Upper-Middle ($6k-$10k)
CUST-14162,47,35-49,Female,Associate,Self-Employed,Married,Tier 3,Healthcare,2021-09-11,4.3,Middle ($2.5k-$6k)
CUST-14163,29,25-34,Female,Master'S,Employed,Married,Tier 1,Other,2019-04-18,6.7,Upper-Middle ($6k-$10k)
CUST-14164,52,50-64,Male,Associate,Employed,Married,Tier 3,Retail/Hospitality,2018-11-08,7.15,Middle ($2.5k-$6k)
CUST-14165,28,25-34,Non-Binary,High School,Employed,Divorced,Tier 3,Healthcare,2024-01-13,1.97,Middle ($2.5k-$6k)
CUST-14166,61,50-64,Male,Bachelor'S,Employed,Single,Tier 3,Management/Executive,2019-12-28,6.01,Upper-Middle ($6k-$10k)
CUST-14167,74,65+,Female,High School,Retired,Single,Tier 1,Retired,2024-08-22,1.36,Middle ($2.5k-$6k)
CUST-14168,21,18-24,Non-Binary,Associate,Student,Single,Tier 2,Student,2024-10-25,1.18,Low (<$2.5k)
CUST-14169,42,35-49,Male,Master'S,Employed,Single,Tier 1,Healthcare,2019-10-29,6.17,High (>$10k)
CUST-14170,65,65+,Female,Associate,Retired,Married,Tier 2,Retired,2020-01-13,5.97,Middle ($2.5k-$6k)
CUST-14171,49,35-49,Female,Master'S,Employed,Single,Tier 3,Education,2022-10-27,3.18,Upper-Middle ($6k-$10k)
CUST-14172,37,35-49,Female,Doctorate,Employed,Married,Tier 1,Finance/Banking,2021-11-27,4.09,High (>$10k)
CUST-14173,67,65+,Female,Master'S,Retired,Married,Tier 2,Retired,2024-07-21,1.45,Upper-Middle ($6k-$10k)
CUST-14174,48,35-49,Female,Doctorate,Self-Employed,Married,Tier 2,Healthcare,2021-08-10,4.39,High (>$10k)
CUST-14175,21,18-24,Female,Bachelor'S,Student,Single,Tier 1,Student,2022-05-15,3.63,Low (<$2.5k)
CUST-14176,71,65+,Male,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2023-11-27,2.09,Upper-Middle ($6k-$10k)
CUST-14177,55,50-64,Male,Master'S,Employed,Single,Tier 2,Finance/Banking,2020-04-06,5.74,Upper-Middle ($6k-$10k)
CUST-14178,70,65+,Male,Bachelor'S,Retired,Divorced,Tier 3,Retired,2021-01-19,4.95,Middle ($2.5k-$6k)
CUST-14179,64,50-64,Female,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2018-03-15,7.8,High (>$10k)
CUST-14180,18,18-24,Male,Bachelor'S,Student,Single,Tier 1,Student,2021-07-27,4.43,Low (<$2.5k)
CUST-14181,20,18-24,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2019-03-16,6.8,Upper-Middle ($6k-$10k)
CUST-14182,54,50-64,Male,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2019-07-07,6.49,Upper-Middle ($6k-$10k)
CUST-14183,39,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2021-05-02,4.67,Upper-Middle ($6k-$10k)
CUST-14184,34,25-34,Male,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2024-07-29,1.42,Upper-Middle ($6k-$10k)
CUST-14185,31,25-34,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2020-07-06,5.49,Upper-Middle ($6k-$10k)
CUST-14186,58,50-64,Female,Bachelor'S,Employed,Divorced,Tier 1,Education,2021-02-11,4.88,Middle ($2.5k-$6k)
CUST-14187,52,50-64,Female,High School,Unemployed,Married,Tier 3,Unemployed,2023-09-07,2.32,Low (<$2.5k)
CUST-14188,75,65+,Female,Bachelor'S,Retired,Single,Tier 1,Retired,2020-09-27,5.26,Middle ($2.5k-$6k)
CUST-14189,30,25-34,Female,High School,Employed,Married,Tier 1,Other,2018-04-16,7.71,Low (<$2.5k)
CUST-14190,52,50-64,Female,Doctorate,Employed,Married,Tier 2,Education,2019-12-29,6.01,High (>$10k)
CUST-14191,60,50-64,Female,Master'S,Employed,Single,Tier 2,Retail/Hospitality,2018-12-26,7.01,Middle ($2.5k-$6k)
CUST-14192,19,18-24,Male,Bachelor'S,Employed,Married,Tier 1,Education,2018-08-02,7.41,Upper-Middle ($6k-$10k)
CUST-14193,73,65+,Female,Doctorate,Self-Employed,Married,Tier 1,Software/Tech,2020-04-14,5.71,High (>$10k)
CUST-14194,64,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2019-03-18,6.79,Upper-Middle ($6k-$10k)
CUST-14195,30,25-34,Male,High School,Employed,Married,Tier 2,Finance/Banking,2022-11-05,3.15,Middle ($2.5k-$6k)
CUST-14196,68,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2018-06-14,7.55,Upper-Middle ($6k-$10k)
CUST-14197,71,65+,Female,Associate,Retired,Single,Tier 1,Retired,2024-08-30,1.34,Middle ($2.5k-$6k)
CUST-14198,33,25-34,Non-Binary,Associate,Self-Employed,Married,Tier 1,Finance/Banking,2022-01-04,3.99,Middle ($2.5k-$6k)
CUST-14199,35,35-49,Female,Bachelor'S,Employed,Widowed,Tier 3,Education,2024-11-13,1.13,Middle ($2.5k-$6k)
CUST-14200,24,18-24,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2023-03-04,2.83,Middle ($2.5k-$6k)
CUST-14201,62,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2018-10-28,7.18,Upper-Middle ($6k-$10k)
CUST-14202,53,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2023-10-02,2.25,Upper-Middle ($6k-$10k)
CUST-14203,58,50-64,Male,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2024-11-20,1.11,Middle ($2.5k-$6k)
CUST-14204,47,35-49,Female,Bachelor'S,Employed,Widowed,Tier 2,Retail/Hospitality,2020-10-27,5.18,Upper-Middle ($6k-$10k)
CUST-14205,59,50-64,Male,High School,Self-Employed,Single,Tier 3,Healthcare,2024-08-20,1.36,Middle ($2.5k-$6k)
CUST-14206,58,50-64,Female,Associate,Employed,Married,Tier 2,Finance/Banking,2019-08-03,6.41,Upper-Middle ($6k-$10k)
CUST-14207,24,18-24,Female,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2023-01-29,2.92,Upper-Middle ($6k-$10k)
CUST-14208,32,25-34,Female,Associate,Employed,Single,Tier 1,Healthcare,2022-09-06,3.32,Middle ($2.5k-$6k)
CUST-14209,57,50-64,Male,High School,Self-Employed,Married,Tier 2,Healthcare,2018-08-07,7.4,Middle ($2.5k-$6k)
CUST-14210,36,35-49,Male,Associate,Self-Employed,Married,Tier 2,Healthcare,2019-05-29,6.59,Middle ($2.5k-$6k)
CUST-14211,60,50-64,Male,Bachelor'S,Self-Employed,Single,Tier 2,Healthcare,2018-09-16,7.29,Upper-Middle ($6k-$10k)
CUST-14212,54,50-64,Male,Master'S,Employed,Single,Tier 3,Finance/Banking,2023-02-25,2.85,High (>$10k)
CUST-14213,19,18-24,Non-Binary,Doctorate,Student,Single,Tier 2,Student,2020-03-13,5.8,Low (<$2.5k)
CUST-14214,59,50-64,Female,Bachelor'S,Employed,Divorced,Tier 1,Healthcare,2024-01-23,1.94,Upper-Middle ($6k-$10k)
CUST-14215,65,65+,Male,Bachelor'S,Self-Employed,Married,Tier 2,Trades/Manufacturing,2019-07-30,6.42,Middle ($2.5k-$6k)
